;Indice_vieillissement;ratio_FILLON
3642;44.1;14.917127071823206
3643;328.6;7.6190476190476195
3644;119.3;18.560057887120117
3645;131.1;12.698412698412698
3646;107.7;9.722222222222223
3647;104.5;17.272727272727273
3648;159.3;12.903225806451612
3649;143.3;12.93634496919918
3650;249.76265822784777;0.0
3651;220.0;6.896551724137931
3652;70.0;12.52302025782689
3653;76.2;14.375987361769353
3654;84.9;12.087912087912088
3655;82.6;25.0
3656;137.2;17.312894499549145
3657;107.2;10.76923076923077
3658;115.5;14.146341463414632
3659;226.1;13.964686998394862
3660;400.0;16.883116883116884
3661;566.7;0.0
3662;125.0;5.263157894736842
3663;101.6;20.361990950226243
3665;77.8;11.28747795414462
3666;95.5;11.640953716690042
3667;87.5;0.0
3669;86.8;9.595959595959595
3670;219.3;11.97080291970803
3672;75.0;11.01123595505618
3673;106.3;11.04868913857678
3674;105.6;0.0
3675;350.0;26.666666666666668
3676;130.0;8.88888888888889
3677;165.2;12.32876712328767
3678;49.2;14.888888888888888
3679;61.5;1.9607843137254901
3680;130.0;23.0
3681;275.0;26.923076923076923
3682;127.4;13.865546218487395
3683;124.7;13.002274450341167
3684;130.8;13.043478260869565
3685;125.0;5.405405405405405
3686;106.1;16.582914572864322
3687;110.0;13.18051575931232
3688;108.3;10.606060606060606
3689;98.9;13.140311804008908
3690;132.4;17.117117117117118
3691;209.3;14.251207729468598
3692;406.7;13.008130081300814
3693;117.0;16.071428571428573
3694;680.0;4.054054054054054
3695;346.7;17.391304347826086
3696;232.7;13.729128014842301
3697;336.4;23.809523809523807
3698;150.8;9.333333333333334
3699;129.2;12.410501193317423
3700;22.2;21.875
3701;53.3;25.71428571428571
3702;140.8;15.520628683693516
3703;250.0;14.285714285714285
3704;70.5;13.08139534883721
3705;327.3;17.647058823529413
3706;121.0;11.627906976744185
3707;170.6;18.571428571428573
3708;85.4;7.8431372549019605
3709;172.2;9.25925925925926
3710;132.2;16.51234567901235
3711;186.4;16.422182468694096
3712;45.7;13.333333333333334
3713;99.2;8.333333333333332
3714;192.3;43.63636363636363
3715;96.3;12.323943661971832
3716;99.2;10.126582278481013
3717;143.5;17.97752808988764
3718;62.3;14.666666666666666
3719;187.5;8.823529411764707
3720;92.9;5.405405405405405
3721;162.5;18.84057971014493
3722;191.9;13.333333333333334
3723;95.0;18.072289156626507
3724;109.7;8.256880733944955
3725;140.0;0.0
3726;111.1;25.333333333333336
3727;33.3;21.73913043478261
3728;340.0;17.94871794871795
3729;113.7;15.894736842105264
3730;261.5;11.855670103092782
3731;80.0;22.950819672131146
3732;87.1;12.307692307692308
3733;320.0;10.38961038961039
3734;157.1;6.153846153846154
3735;185.5;14.814814814814813
3736;122.0;15.384615384615385
3737;126.9;21.333333333333336
3738;350.0;14.285714285714285
3739;111.2;20.26143790849673
3740;133.3;11.11111111111111
3741;325.0;14.285714285714285
3742;51.5;11.05121293800539
3743;133.3;8.064516129032258
3744;366.7;9.090909090909092
3745;111.2;12.5
3746;148.5;16.94915254237288
3747;91.5;10.44776119402985
3748;122.2;4.6875
3749;120.8;15.833333333333332
3750;175.0;5.88235294117647
3751;533.3;6.521739130434782
3752;134.2;17.813051146384478
3753;50.0;11.76470588235294
3754;204.1;12.38390092879257
3755;183.4;10.95890410958904
3756;64.0;14.89841986455982
3757;84.1;10.144927536231885
3758;120.6;11.627906976744185
3759;91.9;17.153284671532848
3760;118.2;15.789473684210526
3761;94.1;16.486486486486488
3762;158.6;12.232415902140673
3763;67.3;13.842975206611571
3764;288.2;12.389380530973451
3765;67.0;9.056603773584905
3766;275.8;23.45035655512891
3767;98.6;12.345229424617624
3768;212.5;24.242424242424242
3769;104.2;6.9306930693069315
3770;156.2;15.40519877675841
3771;105.9;15.527950310559005
3772;250.0;17.142857142857142
3773;92.6;4.320987654320987
3774;105.9;12.01657458563536
3775;148.2;14.905149051490515
3776;93.4;7.739938080495357
3778;108.1;23.228346456692915
3779;103.1;12.237762237762238
3780;103.7;18.181818181818183
3781;98.0;10.035419126328216
3782;83.3;21.428571428571427
3783;250.0;8.333333333333332
3784;121.4;11.951219512195122
3785;100.0;10.0
3786;152.6;4.761904761904762
3787;40.0;0.0
3788;249.76265822784777;3.3333333333333335
3789;66.8;14.918032786885247
3790;135.7;12.280701754385964
3791;266.7;0.0
3792;165.5;12.612612612612612
3793;300.0;17.073170731707318
3794;216.7;25.581395348837212
3795;135.3;11.29032258064516
3796;214.3;21.27659574468085
3797;81.8;9.939148073022313
3798;61.9;19.84732824427481
3799;460.0;4.761904761904762
3800;162.5;22.981366459627328
3801;62.2;7.368421052631578
3802;77.7;15.384615384615385
3803;136.5;11.692307692307692
3804;105.9;12.222222222222221
3805;162.1;14.414414414414415
3806;81.2;18.8953488372093
3807;300.0;19.736842105263158
3808;650.0;3.225806451612903
3809;200.0;9.090909090909092
3810;450.0;28.57142857142857
3811;78.6;11.320754716981133
3812;88.2;0.0
3813;500.0;12.121212121212121
3814;185.5;8.923884514435695
3815;86.6;14.018691588785046
3816;219.6;20.812182741116754
3817;108.0;17.51824817518248
3818;99.7;9.789473684210526
3819;81.9;9.798270893371757
3820;70.7;5.223880597014925
3821;63.9;10.096153846153847
3822;61.2;13.195548489666137
3823;100.0;3.7037037037037033
3824;108.7;5.924170616113744
3825;109.7;16.930226106256068
3826;207.5;11.409395973154362
3827;91.7;11.012235817575084
3828;128.6;14.634146341463413
3829;165.4;14.11108158384268
3830;111.0;15.294117647058824
3831;45.5;13.88888888888889
3832;101.7;14.774281805745554
3833;248.1;17.02127659574468
3834;750.0;18.181818181818183
3835;69.2;14.285714285714285
3836;128.3;11.655011655011654
3837;122.4;25.454545454545453
3838;95.7;11.475409836065573
3839;166.4;8.045977011494253
3840;200.0;22.727272727272727
3841;161.5;11.363636363636363
3842;99.3;15.37962362102531
3843;122.0;10.965630114566286
3844;55.3;15.316642120765833
3845;42.9;10.714285714285714
3846;105.6;20.833333333333336
3847;52.0;14.965986394557824
3848;136.9;16.005291005291006
3849;103.8;12.989045383411579
3850;128.6;10.9375
3851;70.2;11.279826464208242
3852;135.0;11.80866965620329
3853;150.0;22.727272727272727
3854;163.6;37.66233766233766
3855;124.0;22.321428571428573
3856;88.3;16.696588868940754
3857;76.5;15.384615384615385
3858;72.7;12.871287128712872
3859;130.6;17.02127659574468
3860;205.0;10.37037037037037
3861;88.3;16.137566137566136
3862;106.2;25.233644859813083
3863;103.7;10.806451612903226
3864;187.5;10.857142857142858
3865;238.1;11.726384364820847
3866;215.9;17.841079460269864
3867;283.3;8.333333333333332
3868;60.0;7.317073170731707
3869;163.3;10.526315789473683
3870;35.0;10.984848484848484
3871;125.0;8.955223880597014
3872;325.0;15.306122448979592
3873;151.2;11.627906976744185
3874;120.0;7.042253521126761
3875;68.9;22.058823529411764
3876;150.0;14.516129032258066
3877;171.9;21.214868540344515
3878;317.4;21.35922330097087
3879;137.0;3.4090909090909087
3880;93.3;21.59090909090909
3881;280.0;0.0
3882;200.0;12.612612612612612
3884;100.9;17.673048600883654
3885;140.7;5.072463768115942
3886;119.8;17.434210526315788
3887;91.3;12.749003984063744
3888;146.7;1.7241379310344827
3889;93.0;11.242603550295858
3890;136.7;11.44578313253012
3891;54.1;13.88888888888889
3892;350.0;32.20338983050847
3893;87.4;12.354312354312354
3894;95.2;11.320754716981133
3895;80.0;7.526881720430108
3896;450.0;19.047619047619047
3897;187.0;12.099644128113878
3898;100.7;14.893617021276595
3899;33.3;7.4074074074074066
3900;125.0;12.349397590361445
3901;76.9;15.18987341772152
3902;318.2;14.285714285714285
3903;53.7;10.56338028169014
3904;80.0;11.11111111111111
3905;149.3;13.157894736842104
3906;269.4;13.471502590673575
3907;66.7;4.6875
3908;213.3;15.730337078651685
3909;111.8;16.0
3910;88.9;14.634146341463413
3911;121.9;11.297071129707113
3912;175.0;4.081632653061225
3913;68.0;12.03281677301732
3914;600.0;11.538461538461538
3915;83.5;16.0
3916;60.9;14.676258992805755
3917;200.0;18.181818181818183
3918;500.0;13.043478260869565
3919;74.6;20.489296636085626
3920;75.1;11.021069692058347
3921;98.9;15.658362989323843
3922;43.1;6.474820143884892
3923;168.8;11.486486486486488
3924;209.1;21.73913043478261
3925;122.2;16.216216216216218
3926;106.8;15.549597855227882
3927;153.4;15.547024952015356
3928;181.8;12.087912087912088
3929;75.8;11.995318899941486
3930;107.9;14.339801230477994
3931;89.0;19.727891156462583
3932;121.0;8.614232209737828
3933;190.9;7.017543859649122
3935;350.0;17.391304347826086
3936;150.0;15.217391304347828
3937;160.0;8.823529411764707
3938;304.3;6.172839506172839
3939;125.0;13.841412160268982
3940;175.0;14.432989690721648
3941;59.4;3.9215686274509802
3942;71.0;17.959183673469386
3943;55.0;12.446351931330472
3944;92.3;10.81081081081081
3945;124.5;11.728395061728394
3946;288.1;14.237288135593221
3947;100.0;10.204081632653061
3949;169.5;11.019283746556475
3950;500.0;0.0
3951;160.8;9.89010989010989
3952;130.3;16.423357664233578
3953;100.0;22.448979591836736
3954;22.2;3.7037037037037033
3955;137.1;16.030534351145036
3956;104.8;11.551888289431925
3957;113.5;18.407960199004975
3958;95.5;15.476190476190476
3959;60.7;10.44776119402985
3960;209.3;12.280701754385964
3961;249.76265822784777;0.0
3962;74.6;15.193798449612403
3963;176.1;13.5678391959799
3964;140.0;20.689655172413794
3965;85.0;16.666666666666664
3966;70.7;15.43859649122807
3967;157.9;15.476190476190476
3968;116.0;10.231023102310232
3969;118.5;5.376344086021505
3970;225.0;7.6923076923076925
3971;149.4;17.77777777777778
3972;333.3;0.0
3973;93.3;22.972972972972975
3974;64.6;10.191082802547772
3975;191.3;10.76923076923077
3976;70.7;14.747191011235955
3977;36.8;13.88888888888889
3978;76.7;10.869565217391305
3979;128.9;6.209150326797386
3980;113.6;18.473895582329316
3981;50.0;10.0
3982;63.6;9.090909090909092
3983;81.2;11.305147058823529
3984;91.0;12.735166425470332
3985;147.3;14.492753623188406
3986;105.6;22.085889570552148
3987;85.0;16.234950747902225
3988;79.8;18.193224592220826
3989;119.6;11.627906976744185
3990;43.2;19.018404907975462
3991;121.0;13.036303630363037
3992;58.0;12.51798561151079
3993;204.5;10.76923076923077
3994;94.0;13.94422310756972
3995;57.5;10.779436152570481
3996;92.7;12.785388127853881
3997;118.8;12.727272727272727
3998;550.0;0.0
3999;88.7;12.605514912774337
4000;82.0;13.818181818181818
4001;62.7;11.231884057971014
4002;167.0;17.716535433070867
4003;138.5;26.666666666666668
4004;152.2;27.33812949640288
4005;242.9;20.0
4006;57.8;19.172932330827066
4007;450.0;45.0
4008;92.0;32.67326732673268
4009;181.3;24.251968503937007
4010;170.5;17.056074766355138
4011;159.1;8.29858215179316
4012;145.7;25.925925925925924
4013;133.5;14.181818181818182
4014;242.9;21.768707482993197
4015;106.9;19.333333333333332
4016;110.5;18.461538461538463
4017;174.6;18.491484184914842
4018;327.3;11.363636363636363
4019;327.3;35.1063829787234
4020;169.1;26.436781609195403
4021;180.7;22.78481012658228
4022;75.4;18.234442836468887
4023;113.2;22.54335260115607
4024;138.3;6.769230769230769
4025;203.5;26.446280991735538
4026;104.1;14.492753623188406
4027;75.8;15.74468085106383
4028;70.7;24.358974358974358
4029;96.9;23.677177979690008
4030;126.2;16.964285714285715
4031;160.6;17.424242424242426
4032;201.9;37.117903930131
4033;261.3;20.73170731707317
4034;195.5;18.65671641791045
4035;571.7;20.94017094017094
4036;168.5;17.391304347826086
4037;116.7;21.21212121212121
4038;83.0;19.124911785462245
4039;162.4;20.253164556962027
4040;66.9;14.90066225165563
4041;140.2;23.006833712984054
4042;145.7;20.382165605095544
4043;254.9;29.602888086642597
4044;171.8;31.30699088145897
4045;116.6;27.607361963190186
4046;222.4;39.27125506072874
4047;160.6;13.448784082535003
4048;111.6;18.75
4049;126.3;11.654135338345863
4050;228.6;42.25352112676056
4051;76.6;17.90437436419125
4052;127.7;23.33804809052334
4053;226.7;33.33333333333333
4054;112.0;23.05699481865285
4055;407.7;19.35483870967742
4056;112.0;29.951690821256037
4057;81.2;21.73913043478261
4058;48.1;17.069486404833835
4059;218.8;35.483870967741936
4060;223.3;18.63013698630137
4061;112.7;17.952314165497896
4062;209.4;18.571428571428573
4063;175.6;24.742268041237114
4064;135.2;16.203703703703702
4065;92.7;17.82178217821782
4066;131.4;17.27941176470588
4067;59.0;15.942028985507244
4068;61.0;22.249388753056234
4069;147.1;35.11111111111111
4070;211.8;20.930232558139537
4071;164.5;22.65625
4072;192.5;21.776504297994272
4073;254.2;15.079365079365079
4074;169.8;26.358695652173914
4075;332.5;20.33898305084746
4076;127.5;23.03370786516854
4077;182.1;8.802456499488228
4078;101.1;13.557779799818018
4079;154.8;24.75728155339806
4080;151.1;16.205533596837945
4081;131.9;51.19047619047619
4082;172.5;13.923205342237061
4083;57.4;15.691096901131333
4084;151.2;29.041916167664674
4085;149.0;29.03225806451613
4086;218.5;39.37007874015748
4087;400.3;29.120879120879124
4088;102.0;19.018404907975462
4089;170.5;28.749554684716777
4090;264.1;25.136612021857925
4091;248.6;40.14598540145985
4092;169.7;20.444444444444446
4093;170.6;9.771181199752627
4094;155.6;14.970930232558139
4095;67.4;18.509615384615387
4096;407.9;40.25423728813559
4097;73.1;14.285714285714285
4098;163.2;21.391752577319586
4099;90.4;33.78378378378378
4100;101.1;17.573221757322173
4101;132.4;21.189591078066915
4102;187.5;11.11111111111111
4103;220.8;29.588014981273407
4104;73.8;16.076294277929154
4105;161.3;29.76588628762542
4106;82.2;12.676056338028168
4107;140.8;42.42424242424242
4108;238.7;31.318681318681318
4109;171.9;43.391521197007485
4110;134.4;22.535211267605636
4111;152.1;20.634920634920633
4112;108.3;20.0
4113;167.8;33.07086614173229
4114;202.4;15.454545454545453
4115;219.2;20.426287744227352
4116;304.3;24.404761904761905
4117;106.2;25.294117647058822
4118;169.5;16.550764951321277
4119;73.4;18.889883616830797
4120;92.6;18.87966804979253
4121;224.1;11.570247933884298
4122;269.2;20.33898305084746
4123;100.5;16.83748169838946
4124;38.7;13.472485768500949
4125;134.1;20.323741007194247
4126;294.9;33.00970873786408
4127;125.3;18.181818181818183
4128;212.1;18.857142857142858
4129;61.0;18.949771689497716
4130;271.4;12.987012987012985
4131;288.9;19.626168224299064
4132;118.8;16.259298618490966
4133;61.0;15.2317880794702
4134;119.4;11.570247933884298
4135;160.3;18.81298992161254
4136;233.3;19.469026548672566
4137;145.5;16.11253196930946
4138;187.2;24.598930481283425
4139;206.3;43.689320388349515
4140;122.5;15.692307692307692
4141;111.5;15.61822125813449
4142;225.8;19.383259911894275
4143;127.9;40.33018867924528
4144;62.6;17.486818980667838
4145;116.9;21.782178217821784
4146;137.3;17.37193763919822
4147;170.6;22.17898832684825
4148;100.9;24.804177545691903
4149;77.2;21.608040201005025
4150;120.5;22.62773722627737
4151;254.7;35.97122302158273
4152;48.7;15.019762845849801
4153;260.0;36.26373626373626
4154;222.9;24.043715846994534
4155;228.5;16.642958748221908
4156;177.7;23.244026068066617
4157;184.2;18.939393939393938
4158;82.5;20.626631853785902
4159;251.8;40.15544041450777
4160;132.1;16.82758620689655
4161;83.0;33.33333333333333
4162;81.8;19.453125
4163;107.2;25.56053811659193
4164;56.2;16.541353383458645
4165;266.7;42.465753424657535
4166;225.0;27.368421052631582
4167;131.9;22.77777777777778
4168;110.5;31.413612565445025
4169;220.0;21.390374331550802
4170;350.0;40.33613445378151
4171;113.9;23.759541984732824
4172;120.5;16.7741935483871
4174;105.4;31.6
4175;144.9;16.0
4176;121.1;10.666666666666668
4177;131.8;19.262295081967213
4178;171.4;15.204678362573098
4179;98.5;27.0
4180;90.4;11.400651465798045
4181;95.0;20.398009950248756
4182;167.5;22.904624277456648
4183;161.1;20.014609203798393
4184;121.2;21.46847565841979
4185;144.8;19.30835734870317
4186;77.2;23.337856173677068
4187;99.8;21.737305916911456
4188;104.1;18.779342723004692
4189;154.3;10.344827586206897
4190;90.9;14.721723518850988
4191;65.5;16.091954022988507
4192;170.9;25.882352941176475
4193;139.9;18.12618695927411
4194;253.9;36.54223968565815
4195;174.1;15.358361774744028
4196;194.7;29.927007299270077
4197;120.0;14.102564102564102
4198;97.1;16.707616707616708
4199;294.3;34.492753623188406
4200;93.6;17.737789203084834
4201;224.0;27.186512118018967
4202;103.8;17.50503018108652
4203;194.0;31.141868512110726
4204;174.4;11.673151750972762
4205;217.0;28.07017543859649
4206;246.4;19.62025316455696
4207;231.1;36.64185277088503
4208;245.5;29.704397981254505
4209;82.7;15.0
4210;260.3;25.075528700906347
4211;145.7;20.610687022900763
4212;150.9;14.893617021276595
4213;39.7;18.181818181818183
4214;209.8;21.73913043478261
4215;238.7;21.64750957854406
4216;73.8;16.43835616438356
4217;154.7;23.26732673267327
4218;57.0;14.736842105263156
4219;208.3;16.463414634146343
4220;139.1;36.241610738255034
4221;167.7;17.21698113207547
4222;74.6;21.673003802281368
4223;101.4;26.153846153846157
4224;170.2;21.532846715328464
4225;81.6;18.860662047729022
4226;102.8;21.338912133891213
4227;81.7;12.416107382550337
4228;210.3;16.56804733727811
4229;154.5;19.480519480519483
4230;218.4;33.07984790874524
4231;114.5;18.960244648318042
4232;153.3;13.855421686746988
4233;289.3;41.52046783625731
4234;192.8;15.625
4235;142.2;15.853658536585366
4236;205.2;34.25559947299078
4237;96.9;19.289340101522843
4238;141.8;23.55289421157685
4239;140.2;14.233576642335766
4240;115.4;15.369261477045908
4241;261.9;17.0767004341534
4242;122.7;16.989247311827956
4243;204.3;17.1875
4244;312.5;27.102803738317753
4245;342.0;19.39163498098859
4246;86.9;20.45929018789144
4247;92.3;16.76352257487707
4248;127.3;35.048231511254016
4249;114.9;30.512820512820515
4250;178.9;29.82107355864811
4251;340.8;28.65671641791045
4252;145.0;14.40677966101695
4253;130.6;19.550481626828397
4254;83.6;18.075801749271136
4255;113.8;27.536231884057973
4256;156.5;31.683168316831683
4257;300.0;10.638297872340425
4258;143.1;20.703125
4259;160.2;37.22826086956522
4260;126.8;21.09375
4261;247.1;43.624161073825505
4262;95.9;14.367816091954023
4263;93.1;12.686567164179104
4264;117.4;22.921914357682617
4265;156.3;20.84942084942085
4266;97.2;18.181818181818183
4267;114.9;18.13953488372093
4268;58.5;13.059360730593609
4269;164.7;16.76300578034682
4270;99.2;15.680473372781064
4271;150.6;13.454545454545455
4272;90.3;17.92452830188679
4273;125.0;7.751937984496124
4274;143.4;32.903225806451616
4275;170.0;12.162162162162163
4276;150.5;16.060606060606062
4277;126.7;18.947368421052634
4278;120.0;19.16376306620209
4279;231.1;25.818181818181817
4280;158.0;17.85028790786948
4281;153.5;20.044052863436125
4282;144.2;18.932038834951456
4283;179.9;8.761682242990654
4284;153.7;31.906614785992215
4285;88.8;26.982261458988166
4286;99.6;20.903759917212835
4287;58.5;18.171091445427727
4288;103.3;15.516946543999453
4289;89.9;17.512758528068762
4290;91.0;18.52207293666027
4291;78.4;17.671410090556275
4292;94.4;22.041763341067284
4293;68.6;23.154362416107382
4294;94.7;24.05677997758685
4295;340.0;42.758620689655174
4296;242.4;34.0632603406326
4297;71.2;18.951612903225808
4298;73.2;10.129761406446212
4299;95.6;25.660041530703054
4300;89.4;17.660609163040697
4301;109.4;19.708029197080293
4302;89.8;16.857798165137613
4303;78.2;29.663653874648094
4304;76.4;15.476190476190476
4305;181.5;36.136411777165854
4306;171.9;43.20803870487532
4307;99.5;26.059654631083202
4308;90.4;18.21561338289963
4309;93.7;28.02929427430093
4310;66.1;13.030437680515442
4311;84.5;21.151481274455
4312;132.2;20.58926080892608
4313;98.0;26.95109261186264
4314;57.3;15.502450980392158
4315;120.2;17.570596145226354
4316;102.4;31.74202846333994
4317;66.2;19.256132946452123
4318;165.9;31.835205992509362
4319;72.5;20.49849591749033
4320;98.0;22.824124232574935
4321;71.6;17.11519845111326
4322;154.5;23.629764065335753
4323;63.8;9.680648713584944
4324;57.1;19.135517612674974
4325;73.3;12.097225553689933
4326;126.3;28.101959132083422
4327;73.9;13.445934757410166
4328;87.0;21.496156120638677
4329;58.7;18.282455551828246
4330;86.2;14.527148507731033
4331;70.1;12.301183744864337
4332;92.9;18.33118556701031
4333;104.9;21.60664819944598
4334;77.3;22.417474133683694
4335;53.4;18.70156707422077
4336;76.3;22.160493827160494
4337;77.3;18.900343642611684
4338;74.6;15.336636549111047
4339;75.5;19.446239658894356
4340;93.4;13.087403507523746
4341;73.4;21.84873949579832
4342;146.9;34.283862605314326
4343;61.0;18.034878774989366
4344;67.4;22.780832678711704
4345;119.6;32.55813953488372
4346;87.4;17.901421227698822
4347;65.5;9.958907420836354
4348;87.2;22.34762979683973
4349;113.3;21.784776902887142
4350;77.3;19.950940310711367
4351;70.7;17.760385310054183
4352;77.1;24.388379204892967
4353;85.3;23.13703600334915
4354;100.4;15.310274669379451
4355;103.2;16.94321270204549
4356;73.4;23.333333333333332
4357;75.6;13.655725382109745
4358;60.0;17.744610281923716
4359;129.3;22.500666488936282
4360;78.7;17.536015896671632
4361;88.0;6.92420648367785
4362;86.5;6.49458784346378
4363;92.1;21.328344246959777
4364;86.8;20.474372955288985
4365;70.2;14.782608695652174
4366;118.1;27.408737283064035
4367;115.9;24.854862119013063
4368;67.6;14.744027303754267
4369;106.5;21.794871794871796
4370;82.3;19.86954340190667
4371;58.7;15.374921235034655
4372;94.2;12.344632768361583
4373;72.9;19.300766283524904
4374;261.1;42.857142857142854
4375;102.6;25.344008006004504
4376;70.8;13.924298882133751
4377;68.4;25.24271844660194
4378;117.4;25.061425061425062
4379;112.7;45.54913294797688
4380;283.5;31.355140186915886
4381;97.7;16.624134159679183
4382;138.5;18.314833501513622
4383;67.3;10.588235294117647
4384;161.8;27.678181023174464
4385;65.0;15.880429705744978
4386;83.7;13.06340718105424
4387;76.1;20.200257592754163
4388;171.2;26.038062283737023
4389;66.0;16.797153024911033
4390;83.6;10.824436536180308
4391;83.7;20.32004064008128
4392;67.1;16.451612903225808
4393;92.2;34.9375
4394;66.8;17.545638945233264
4395;130.0;27.602523659305994
4396;84.8;19.187396351575455
4397;99.5;25.816510750041033
4398;86.2;35.80373115256836
4399;33.6;19.05579399141631
4400;71.9;19.001919385796544
4401;62.5;12.12379027969797
4402;61.6;22.799365582870738
4403;116.9;24.95940617026212
4404;78.7;20.277078085642316
4405;76.7;18.0
4406;49.5;19.808861859252826
4407;70.3;21.75925925925926
4408;57.6;15.753424657534246
4409;55.1;14.421052631578949
4410;39.6;16.530944625407166
4411;50.0;24.242424242424242
4412;64.4;29.326923076923077
4413;73.3;29.291044776119403
4414;74.8;22.516556291390728
4415;36.4;19.2090395480226
4416;75.6;16.133333333333333
4417;216.7;33.41288782816229
4418;213.0;24.565217391304348
4419;80.0;32.5
4420;64.0;28.125
4421;74.4;23.923444976076556
4422;40.7;15.164520743919885
4423;75.2;16.725838264299803
4424;58.3;18.91891891891892
4425;69.5;45.909090909090914
4426;105.9;25.149700598802394
4427;35.3;14.326647564469914
4428;69.7;14.859437751004014
4429;28.8;20.5607476635514
4430;43.2;12.46684350132626
4431;65.1;14.502164502164502
4432;34.2;10.0418410041841
4433;75.7;16.176470588235293
4434;140.0;41.83673469387755
4435;53.3;22.762951334379906
4436;193.3;34.48275862068966
4437;47.4;14.586255259467041
4438;67.0;30.21978021978022
4439;57.7;14.34745030250648
4440;132.4;20.8558906934777
4441;81.5;36.607142857142854
4442;108.1;27.472527472527474
4443;74.0;22.22222222222222
4444;50.9;28.78787878787879
4445;138.2;37.86407766990291
4446;55.8;10.07502679528403
4447;302.0;56.72514619883041
4448;69.0;19.105984138428262
4449;70.7;20.110877461288474
4450;43.6;25.36231884057971
4451;84.9;25.0
4452;41.4;10.38961038961039
4453;107.4;20.180528691166987
4454;88.9;24.965132496513252
4455;69.2;14.492753623188406
4456;196.6;38.41059602649007
4457;64.8;9.360730593607306
4458;114.0;35.65217391304348
4459;53.7;15.289256198347106
4460;214.0;39.285714285714285
4461;63.6;10.666666666666668
4462;21.7;12.612612612612612
4463;116.1;22.516556291390728
4464;61.3;18.072289156626507
4465;108.9;31.11111111111111
4466;137.5;44.907407407407405
4467;100.0;20.224719101123593
4468;73.8;12.549019607843137
4469;18.5;9.95850622406639
4470;70.1;15.128205128205128
4471;172.2;42.14876033057851
4472;33.4;11.090047393364928
4473;46.6;21.12676056338028
4474;67.9;19.014084507042252
4475;28.0;15.023474178403756
4476;46.7;16.018245237456398
4477;76.7;14.323607427055704
4478;137.7;22.893842085379674
4479;133.3;30.86053412462908
4480;69.2;16.93548387096774
4481;64.7;36.734693877551024
4482;69.5;16.075156576200417
4483;54.2;20.689655172413794
4484;121.8;32.142857142857146
4485;55.6;13.83399209486166
4486;77.8;9.45945945945946
4487;265.3;31.063504208110178
4488;77.7;20.253519304977686
4489;56.7;10.783316378433367
4490;57.9;21.479713603818613
4491;40.3;15.476190476190476
4492;28.6;16.3265306122449
4493;55.0;19.692737430167597
4494;102.3;28.150134048257375
4495;60.3;23.253968253968253
4496;88.8;26.31578947368421
4497;39.4;17.482517482517483
4498;40.7;17.094017094017094
4499;142.2;38.46153846153847
4500;102.2;22.602739726027394
4501;81.6;30.075187969924812
4502;63.7;16.756756756756758
4503;23.3;14.000000000000002
4504;86.0;14.588688946015424
4505;47.0;22.023809523809522
4506;38.8;18.433179723502306
4507;57.8;21.0
4508;73.1;18.673395818312905
4509;55.5;19.860627177700348
4510;86.1;10.714285714285714
4511;61.8;29.126213592233007
4512;37.9;14.901960784313726
4513;85.0;16.463414634146343
4514;41.9;16.149068322981368
4515;60.9;18.75
4516;106.0;33.088235294117645
4517;96.6;19.42714819427148
4518;45.6;21.138211382113823
4519;127.3;27.350427350427353
4520;87.4;19.240048250904703
4521;64.8;7.476093885830195
4522;137.5;25.161290322580644
4523;42.2;11.864406779661017
4524;39.1;11.214953271028037
4525;167.2;25.75250836120401
4526;42.8;19.031141868512112
4527;114.7;18.61494402499349
4528;29.8;8.024691358024691
4529;87.7;24.061433447098977
4530;44.7;17.796610169491526
4531;73.0;16.50485436893204
4532;102.6;16.305774278215225
4533;68.6;19.642857142857142
4534;104.8;11.76470588235294
4535;92.3;22.2972972972973
4536;123.1;31.683168316831683
4537;338.0;27.923387096774192
4538;86.1;18.37606837606838
4539;64.7;21.149425287356323
4540;43.5;14.965986394557824
4541;112.0;30.17751479289941
4542;73.0;21.871345029239766
4543;43.7;23.563218390804597
4544;60.8;15.855457227138642
4545;257.2;49.101796407185624
4546;79.5;36.15384615384615
4547;88.4;15.277777777777779
4548;54.4;16.3265306122449
4549;83.1;19.801980198019802
4550;44.1;17.74647887323944
4551;50.4;17.270194986072422
4552;54.4;18.502202643171806
4553;48.0;17.391304347826086
4554;50.0;8.986340762041696
4555;69.7;23.31288343558282
4556;40.7;30.434782608695656
4557;291.2;44.5607476635514
4558;106.8;10.60320452403393
4559;109.1;35.08771929824561
4560;110.0;30.434782608695656
4561;95.0;12.922810060711187
4562;27.5;6.951871657754011
4563;130.4;32.02247191011236
4564;97.5;20.998831775700936
4565;107.0;21.961805555555554
4566;108.3;29.347826086956523
4567;52.3;23.549488054607508
4568;60.0;20.33898305084746
4569;161.1;15.96958174904943
4570;27.7;17.039106145251395
4571;157.9;39.39393939393939
4572;88.0;14.285714285714285
4573;47.8;16.86046511627907
4574;65.1;17.10843373493976
4575;96.2;23.399558498896248
4576;164.3;33.827160493827165
4577;41.3;17.94871794871795
4578;65.2;15.789473684210526
4579;53.5;15.953307392996107
4580;63.5;17.543859649122805
4581;27.5;14.908256880733944
4582;127.5;16.51376146788991
4583;48.1;14.195583596214512
4584;31.7;22.69503546099291
4585;47.1;19.136960600375236
4586;43.9;22.869955156950674
4587;71.2;21.603927986906708
4588;90.0;18.410342350969593
4589;122.9;24.431818181818183
4590;28.2;28.888888888888886
